X,Y,Z,EDA,HR,TEMP,id,datetime,label
-62.0,16.0,-10.0,0.208794,80.75,28.83,5C,2020-06-23 18:54:18.812499968,0.0
-61.0,5.0,20.0,0.374036,77.23,28.65,5C,2020-06-23 20:41:19.937499904,0.0
-22.0,7.0,59.0,0.207792,102.57,29.29,5C,2020-06-24 14:34:23.968750080,2.0
-56.0,25.0,-19.0,0.166543,77.25,31.07,5C,2020-05-08 22:29:01.968750080,1.0
-2.0,40.0,55.0,10.135291,81.02,31.71,15,2020-07-24 13:13:52.624999936,2.0
-44.0,1.0,46.0,0.119135,79.3,29.25,5C,2020-06-24 15:02:34.718749952,2.0
-8.0,59.0,24.0,0.090953,99.68,29.85,5C,2020-06-24 14:47:39.343749888,2.0
-39.0,-56.0,-7.0,2.723648,128.48,34.27,15,2020-07-08 13:44:53.156250112,2.0
52.0,-31.0,127.0,14.898954,103.85,35.53,5C,2020-04-14 22:47:41.718749952,1.0
-65.0,0.0,7.0,0.316393,93.35,28.73,5C,2020-06-23 18:42:37.562500096,0.0
-47.0,4.0,43.0,0.329203,93.93,28.79,5C,2020-06-23 18:35:51.218749952,0.0
-64.0,-6.0,14.0,0.263875,91.82,28.49,5C,2020-06-23 20:16:38.218749952,0.0
-36.0,0.0,53.0,4.282023,78.6,32.59,15,2020-07-08 13:12:25.812499968,2.0
-22.0,-43.0,127.0,19.666142,87.63,36.55,5C,2020-04-14 22:34:19.937499904,1.0
-60.0,1.0,47.0,0.308708,97.5,29.01,5C,2020-06-23 19:57:37.593750016,0.0
-55.0,17.0,-12.0,0.130672,93.42,30.97,5C,2020-05-08 22:27:42.156250112,1.0
-42.0,36.0,-29.0,2.945455,82.98,33.77,15,2020-07-08 13:47:45.968750080,2.0
-28.0,-4.0,57.0,0.426555,80.15,28.99,5C,2020-06-23 17:56:43.468750080,1.0
-55.0,28.0,13.0,2.385048,104.67,32.49,15,2020-07-31 20:09:15.031249920,2.0
-52.0,-1.0,37.0,3.94523,99.68,34.23,15,2020-07-21 13:29:10.562500096,0.0
-22.0,-43.0,127.0,20.331621,82.07,36.55,5C,2020-04-14 22:38:56.218749952,1.0
-26.0,11.0,58.0,0.395812,66.48,29.01,5C,2020-06-23 19:05:38.843749888,0.0
-61.0,11.0,18.0,4.190459,108.08,34.27,15,2020-07-21 13:28:47.781250048,0.0
3.0,-70.0,3.0,2.791062,95.42,33.75,15,2020-07-22 21:21:19.312499968,2.0
-65.0,1.0,-3.0,0.268998,71.25,29.07,5C,2020-06-23 18:07:39.468750080,1.0
-22.0,-44.0,127.0,20.095284,84.2,36.55,5C,2020-04-14 22:35:26.156250112,1.0
50.0,-30.0,127.0,16.175091,102.58,35.83,5C,2020-04-14 22:46:18.406249984,1.0
-42.0,42.0,18.0,0.386892,82.62,30.81,5C,2020-05-08 22:25:32.562500096,1.0
-20.0,3.0,60.0,0.256189,70.73,28.45,5C,2020-06-23 20:08:48.906249984,0.0
-18.0,-59.0,13.0,0.413795,92.3,30.75,5C,2020-05-08 22:24:14.000000000,1.0
-63.0,14.0,-27.0,8.306625,95.93,32.05,15,2020-07-24 13:11:24.624999936,2.0
10.0,-1.0,75.0,0.50085,85.8,28.35,5C,2020-06-23 20:28:11.281250048,0.0
-26.0,7.0,57.0,2.199399,77.48,32.27,15,2020-07-31 20:04:45.562500096,2.0
-22.0,-43.0,127.0,19.15831,91.88,36.53,5C,2020-04-14 22:43:45.406249984,1.0
-57.0,27.0,-18.0,0.405094,84.05,30.85,5C,2020-05-08 22:26:47.124999936,1.0
-21.0,-44.0,127.0,19.808336,84.27,36.53,5C,2020-04-14 22:42:26.937499904,1.0
-49.0,-20.0,-36.0,0.265188,78.15,30.71,5C,2020-05-08 22:19:55.750000128,1.0
-61.0,5.0,20.0,0.33945,71.8,29.09,5C,2020-06-23 17:55:47.437499904,1.0
-47.0,4.0,47.0,2.619847,89.92,32.23,15,2020-07-24 13:59:32.968750080,2.0
-22.0,-43.0,127.0,20.339308,84.93,36.57,5C,2020-04-14 22:38:38.906249984,1.0
-54.0,-3.0,8.0,3.372214,97.65,34.34,15,2020-07-22 21:14:48.593750016,2.0
-4.0,64.0,127.0,11.964716,122.48,35.53,5C,2020-04-14 22:48:26.843749888,1.0
-66.0,11.0,6.0,3.69509,66.72,34.23,15,2020-07-22 20:42:32.031249920,2.0
-62.0,3.0,17.0,0.229289,79.12,29.05,5C,2020-06-23 19:18:40.187500032,0.0
-48.0,13.0,38.0,2.394017,76.97,32.55,15,2020-07-31 20:10:55.687500032,2.0
-36.0,3.0,53.0,0.308708,93.47,28.55,5C,2020-06-23 18:48:49.187500032,0.0
-56.0,13.0,29.0,0.308708,78.73,29.01,5C,2020-06-23 19:35:15.343749888,0.0
-25.0,7.0,58.0,0.43424,75.02,28.71,5C,2020-06-23 20:42:00.062500096,0.0
-38.0,-47.0,20.0,0.324099,110.5,30.69,5C,2020-06-24 14:02:49.187500032,2.0
-31.0,-55.0,-5.0,0.301022,61.37,28.49,5C,2020-06-23 20:59:58.124999936,0.0
-19.0,-1.0,61.0,0.398374,75.23,29.11,5C,2020-06-23 19:20:42.750000128,0.0
-23.0,-5.0,60.0,0.422712,74.3,28.87,5C,2020-06-23 17:57:31.593750016,1.0
-22.0,-43.0,127.0,20.469973,76.92,36.55,5C,2020-04-14 22:37:39.656250112,1.0
-27.0,-3.0,57.0,0.316393,78.97,28.99,5C,2020-06-23 18:57:04.218749952,0.0
50.0,-31.0,127.0,16.112322,102.47,35.79,5C,2020-04-14 22:46:20.781250048,1.0
-43.0,11.0,47.0,1.936726,92.07,32.5,15,2020-07-31 20:11:52.718749952,2.0
-59.0,9.0,24.0,0.493164,133.62,28.81,5C,2020-06-23 20:52:05.312499968,0.0
-22.0,-44.0,127.0,20.44179,88.37,36.55,5C,2020-04-14 22:36:12.218749952,1.0
-33.0,25.0,56.0,0.137078,82.35,30.65,5C,2020-05-08 22:17:47.500000000,1.0
-30.0,-29.0,2.0,2.43103,95.6,33.75,15,2020-07-22 21:21:05.875000064,2.0
-34.0,59.0,-45.0,4.278687,98.48,34.43,15,2020-07-22 20:35:42.000000000,2.0
-62.0,17.0,9.0,0.110168,75.67,28.09,5C,2020-06-24 15:34:27.906249984,2.0
-31.0,2.0,61.0,4.608592,94.63,32.87,15,2020-07-08 13:15:58.468750080,2.0
-56.0,17.0,31.0,0.327942,105.15,30.97,5C,2020-06-24 14:04:15.406249984,2.0
-18.0,-55.0,25.0,0.33945,75.33,28.39,5C,2020-06-23 20:57:37.093750016,0.0
-52.0,-4.0,36.0,0.158856,73.53,30.45,5C,2020-05-08 22:15:40.906249984,1.0
-39.0,-1.0,51.0,0.295916,83.13,31.25,5C,2020-06-24 13:56:25.906249984,2.0
-29.0,3.0,57.0,0.170643,111.62,29.35,5C,2020-06-24 14:28:50.062500096,2.0
10.0,58.0,24.0,0.359946,76.72,28.95,5C,2020-06-23 19:30:38.406249984,0.0
20.0,60.0,12.0,0.272841,65.47,28.83,5C,2020-06-23 20:05:01.124999936,0.0
-31.0,33.0,45.0,1.966078,85.48,35.03,15,2020-07-22 21:00:40.843749888,2.0
-48.0,1.0,42.0,0.29846,97.37,28.81,5C,2020-06-23 19:47:45.500000000,0.0
-39.0,-55.0,16.0,0.26775,90.35,30.71,5C,2020-05-08 22:20:44.718749952,1.0
-35.0,12.0,52.0,0.441926,94.05,28.53,5C,2020-06-23 20:31:05.218749952,0.0
-7.0,59.0,24.0,0.094796,97.9,29.85,5C,2020-06-24 14:47:43.000000000,2.0
26.0,58.0,7.0,0.260032,73.98,28.69,5C,2020-06-23 18:40:05.843749888,0.0
-5.0,59.0,25.0,0.359946,77.17,29.05,5C,2020-06-23 17:54:51.187500032,1.0
-29.0,3.0,57.0,0.173205,111.68,29.33,5C,2020-06-24 14:28:40.687500032,2.0
-65.0,6.0,21.0,0.302303,76.13,29.03,5C,2020-06-23 19:04:34.312499968,0.0
-18.0,-61.0,17.0,0.371474,84.87,28.53,5C,2020-06-23 20:47:36.875000064,0.0
-19.0,8.0,58.0,0.438083,100.48,29.03,5C,2020-06-23 19:29:29.968750080,0.0
-65.0,0.0,23.0,4.936652,95.65,31.59,15,2020-07-08 14:08:41.093750016,2.0
-64.0,1.0,4.0,0.262594,77.28,29.07,5C,2020-06-23 18:08:10.968750080,1.0
-23.0,-5.0,59.0,0.412464,82.3,28.89,5C,2020-06-23 17:56:55.031249920,1.0
-64.0,1.0,11.0,0.288213,69.2,28.79,5C,2020-06-23 18:41:01.750000128,0.0
-22.0,-44.0,127.0,20.133715,86.32,36.55,5C,2020-04-14 22:34:58.218749952,1.0
-51.0,26.0,30.0,0.617868,81.45,31.91,15,2020-07-21 16:44:11.562500096,2.0
-53.0,25.0,27.0,2.279979,61.95,32.16,15,2020-07-31 20:06:27.624999936,2.0
-1.0,41.0,48.0,3.410652,81.82,33.5,15,2020-07-22 21:29:17.343749888,2.0
-22.0,-44.0,127.0,20.322655,88.58,36.55,5C,2020-04-14 22:36:09.937499904,1.0
-2.0,58.0,28.0,0.358665,62.25,29.07,5C,2020-06-23 19:36:45.843749888,0.0
18.0,60.0,11.0,0.321517,74.52,29.21,5C,2020-06-23 18:03:53.562500096,1.0
-50.0,-22.0,-43.0,1.197343,75.82,32.31,15,2020-07-24 13:58:01.468750080,2.0
-64.0,9.0,27.0,0.334327,102.87,29.17,5C,2020-06-23 19:07:46.406249984,0.0
-61.0,5.0,20.0,0.329203,72.23,29.05,5C,2020-06-23 17:55:37.843749888,1.0
-42.0,28.0,40.0,0.187041,79.35,31.09,5C,2020-05-08 22:30:14.968750080,1.0
-22.0,-43.0,127.0,20.430262,88.62,36.57,5C,2020-04-14 22:36:05.906249984,1.0
-18.0,-53.0,29.0,0.335608,78.3,28.37,5C,2020-06-23 20:57:14.156250112,0.0
-22.0,-43.0,127.0,20.449476,82.98,36.53,5C,2020-04-14 22:38:52.281250048,1.0
-60.0,23.0,1.0,0.185759,89.28,30.35,5C,2020-05-08 22:15:11.062500096,1.0
-28.0,11.0,57.0,0.321517,71.3,29.31,5C,2020-06-23 18:06:28.156250112,1.0
-54.0,4.0,-29.0,0.266437,85.53,28.87,5C,2020-06-23 19:59:46.687500032,0.0
-26.0,-59.0,3.0,0.254939,89.8,30.37,5C,2020-05-08 22:13:54.500000000,1.0
-57.0,17.0,-43.0,0.186015,88.25,30.27,5C,2020-06-24 14:09:46.249999872,2.0
10.0,57.0,26.0,0.28437,70.6,28.85,5C,2020-06-23 19:33:18.750000128,0.0
-37.0,-5.0,60.0,0.334634,84.52,30.85,5C,2020-05-08 22:26:54.750000128,1.0
-68.0,-22.0,43.0,0.457702,81.88,32.21,15,2020-07-21 16:21:53.812499968,2.0
-5.0,-22.0,48.0,0.318975,104.43,30.75,5C,2020-06-24 14:03:11.000000000,2.0
-64.0,13.0,0.0,0.129383,77.68,28.17,5C,2020-06-24 15:29:18.031249920,2.0
-47.0,-19.0,30.0,4.29612,74.8,32.93,15,2020-07-08 13:11:06.750000128,2.0
-36.0,39.0,35.0,0.421749,85.13,30.91,5C,2020-05-08 22:27:06.968750080,1.0
-31.0,4.0,56.0,0.286932,88.7,28.61,5C,2020-06-23 18:50:37.843749888,0.0
50.0,-30.0,127.0,16.947859,106.9,36.03,5C,2020-04-14 22:45:45.843749888,1.0
-12.0,-91.0,23.0,0.417588,85.78,28.53,5C,2020-06-23 20:48:23.031249920,0.0
50.0,-29.0,127.0,18.803764,92.32,36.55,5C,2020-04-14 22:44:23.624999936,1.0
-23.0,-24.0,54.0,0.168081,95.6,29.57,5C,2020-06-24 14:24:27.718749952,2.0
-56.0,21.0,19.0,0.553938,79.55,32.07,15,2020-07-24 14:04:32.812499968,2.0
-43.0,13.0,46.0,0.416307,81.93,28.57,5C,2020-06-23 20:55:33.937499904,0.0
-26.0,5.0,59.0,0.436802,75.18,28.67,5C,2020-06-23 20:42:02.781250048,0.0
-28.0,4.0,57.0,2.595186,85.85,32.53,15,2020-07-31 20:11:19.843749888,2.0
-20.0,5.0,61.0,0.277965,69.57,28.71,5C,2020-06-23 18:26:37.093750016,0.0
-54.0,-1.0,35.0,3.937541,99.23,34.23,15,2020-07-21 13:29:11.031249920,0.0
-18.0,-56.0,15.0,0.426606,94.22,30.77,5C,2020-05-08 22:24:25.875000064,1.0
-21.0,5.0,60.0,0.303584,70.38,28.71,5C,2020-06-23 18:28:16.093750016,0.0
-33.0,-29.0,46.0,2.893673,85.42,35.18,15,2020-07-22 20:56:10.906249984,2.0
-8.0,-56.0,-28.0,0.366395,83.87,30.69,5C,2020-05-08 22:21:02.218749952,1.0
50.0,-29.0,127.0,18.557808,89.92,36.53,5C,2020-04-14 22:44:31.000000000,1.0
-28.0,-58.0,-2.0,0.411233,92.45,30.71,5C,2020-05-08 22:24:15.093750016,1.0
-14.0,-59.0,12.0,0.263907,85.55,30.37,5C,2020-05-08 22:13:02.750000128,1.0
-32.0,-1.0,55.0,0.459859,106.47,28.71,5C,2020-06-23 20:43:26.468750080,0.0
-64.0,6.0,2.0,0.078404,80.58,28.89,5C,2020-06-23 19:42:43.249999872,0.0
-32.0,13.0,54.0,0.318955,71.93,29.19,5C,2020-06-23 18:07:12.218749952,1.0
-31.0,-22.0,51.0,1.496128,79.63,34.45,15,2020-07-08 13:36:26.968750080,2.0
-24.0,-55.0,21.0,0.083266,84.37,29.21,5C,2020-06-24 14:54:31.249999872,2.0
-31.0,-56.0,-7.0,0.294617,67.55,28.53,5C,2020-06-23 21:01:15.249999872,0.0
-22.0,-43.0,127.0,20.021614,79.27,36.53,5C,2020-04-14 22:41:43.812499968,1.0
-23.0,3.0,60.0,0.375317,65.65,28.87,5C,2020-06-23 19:36:08.875000064,0.0
-14.0,-62.0,4.0,0.247252,91.53,30.39,5C,2020-05-08 22:13:20.281250048,1.0
-12.0,-62.0,1.0,0.114018,72.37,30.49,5C,2020-05-08 22:16:10.375000064,1.0
-25.0,7.0,58.0,0.462421,57.92,28.55,5C,2020-06-23 20:29:43.937499904,0.0
-38.0,-59.0,15.0,0.256189,60.65,28.39,5C,2020-06-23 20:59:49.875000064,0.0
-60.0,-13.0,127.0,5.703614,108.38,35.83,5C,2020-04-14 22:55:54.281250048,1.0
-23.0,6.0,59.0,0.203949,105.75,29.19,5C,2020-06-24 14:34:05.500000000,2.0
-33.0,-3.0,53.0,2.302904,85.65,35.16,15,2020-07-22 20:59:08.187500032,2.0
8.0,53.0,35.0,2.479717,74.97,33.11,15,2020-07-22 21:27:40.531249920,2.0
-12.0,0.0,62.0,0.343293,64.07,28.99,5C,2020-06-23 19:01:20.500000000,0.0
-60.0,-18.0,-15.0,0.330484,72.62,28.55,5C,2020-06-23 20:12:21.093750016,0.0
-23.0,2.0,60.0,0.471388,94.55,28.51,5C,2020-06-23 20:37:48.812499968,0.0
18.0,60.0,10.0,0.326641,73.62,29.23,5C,2020-06-23 18:03:45.562500096,1.0
-27.0,-3.0,57.0,0.415026,63.08,29.09,5C,2020-06-23 19:17:30.593750016,0.0
-25.0,-54.0,20.0,0.081985,85.93,29.17,5C,2020-06-24 14:54:44.000000000,2.0
-22.0,-44.0,127.0,20.181112,86.18,36.53,5C,2020-04-14 22:35:12.843749888,1.0
19.0,60.0,9.0,0.29846,74.08,29.25,5C,2020-06-23 18:04:56.781250048,1.0
-64.0,6.0,5.0,0.252346,93.52,28.61,5C,2020-06-23 20:20:09.437499904,0.0
-11.0,4.0,62.0,0.39325,105.8,28.61,5C,2020-06-23 20:43:40.624999936,0.0
22.0,58.0,13.0,0.206511,82.03,29.45,5C,2020-06-24 14:38:33.437499904,2.0
-20.0,-3.0,60.0,0.425274,65.62,28.81,5C,2020-06-23 17:58:14.875000064,1.0
16.0,53.0,31.0,9.870024,87.77,32.15,15,2020-07-24 13:16:12.093750016,2.0
-62.0,16.0,0.0,0.215479,79.13,29.37,5C,2020-06-24 14:43:52.093750016,2.0
-33.0,-49.0,24.0,3.648965,66.07,34.27,15,2020-07-22 20:42:38.124999936,2.0
-54.0,16.0,32.0,2.882141,92.17,33.33,15,2020-07-22 21:32:43.343749888,2.0
-60.0,-13.0,127.0,5.517866,106.97,35.93,5C,2020-04-14 22:56:10.531249920,1.0
-23.0,3.0,59.0,0.377879,65.97,28.85,5C,2020-06-23 19:36:07.187500032,0.0
-21.0,6.0,60.0,0.326641,70.58,29.31,5C,2020-06-23 18:05:55.406249984,1.0
-19.0,33.0,50.0,0.312551,103.77,28.75,5C,2020-06-23 20:00:32.437499904,0.0
-30.0,1.0,56.0,0.467545,96.43,28.75,5C,2020-06-23 20:43:04.281250048,0.0
-22.0,2.0,60.0,0.263875,71.23,28.97,5C,2020-06-23 19:46:48.968750080,0.0
51.0,-31.0,127.0,15.718019,103.77,35.73,5C,2020-04-14 22:46:39.656250112,1.0
-41.0,-50.0,35.0,0.347136,85.47,29.09,5C,2020-06-23 19:23:45.218749952,0.0
-35.0,-53.0,5.0,0.183453,105.67,30.29,5C,2020-06-24 14:10:28.781250048,2.0
-28.0,-57.0,4.0,0.237003,83.55,30.57,5C,2020-05-08 22:17:59.249999872,1.0
13.0,-35.0,-52.0,2.118404,96.82,33.65,15,2020-07-22 21:20:00.812499968,2.0
-22.0,-43.0,127.0,19.333811,90.47,36.53,5C,2020-04-14 22:42:58.781250048,1.0
-62.0,16.0,6.0,0.047398,90.42,28.31,5C,2020-06-24 15:25:26.093750016,2.0
-64.0,9.0,-6.0,0.212917,90.38,29.51,5C,2020-06-24 14:37:41.531249920,2.0
-41.0,9.0,48.0,1.525418,87.32,32.45,15,2020-07-31 20:12:36.687500032,2.0
-27.0,-60.0,-4.0,0.156552,94.38,30.29,5C,2020-06-24 14:12:17.750000128,2.0
-52.0,25.0,28.0,2.27101,63.85,32.23,15,2020-07-31 20:06:21.781250048,2.0
-54.0,6.0,35.0,0.142194,76.93,28.89,5C,2020-06-24 15:06:48.624999936,2.0
-60.0,20.0,-4.0,0.114011,76.85,28.71,5C,2020-06-24 15:07:33.812499968,2.0
4.0,-35.0,52.0,0.37916,71.58,28.71,5C,2020-06-23 20:25:32.718749952,0.0
-47.0,5.0,44.0,0.124259,71.38,29.49,5C,2020-06-24 15:00:16.875000064,2.0
-43.0,-3.0,48.0,0.308745,81.37,30.69,5C,2020-05-08 22:21:54.593750016,1.0
-22.0,-44.0,127.0,19.910816,77.05,36.53,5C,2020-04-14 22:41:59.656250112,1.0
20.0,56.0,23.0,0.313832,85.5,28.73,5C,2020-06-23 20:22:41.312499968,0.0
-63.0,13.0,9.0,0.262594,80.8,28.49,5C,2020-06-23 20:13:16.249999872,0.0
-14.0,-66.0,20.0,3.333776,97.52,34.37,15,2020-07-22 21:14:49.937499904,2.0
19.0,60.0,6.0,0.279246,69.73,28.83,5C,2020-06-23 20:04:08.468750080,0.0
-40.0,-5.0,49.0,0.166543,72.45,30.43,5C,2020-05-08 22:15:43.156250112,1.0
-35.0,-42.0,-35.0,0.280561,93.98,30.73,5C,2020-05-08 22:20:28.187500032,1.0
-41.0,2.0,49.0,9.621416,91.55,32.23,15,2020-07-24 13:22:24.093750016,2.0
-28.0,5.0,57.0,0.266437,72.27,28.67,5C,2020-06-23 18:53:04.343749888,0.0
-19.0,-3.0,61.0,0.427836,59.78,28.79,5C,2020-06-23 17:58:37.812499968,1.0
-20.0,10.0,59.0,0.334327,69.17,28.43,5C,2020-06-23 20:34:28.843749888,0.0
-21.0,-4.0,60.0,0.427836,69.67,28.69,5C,2020-06-23 17:53:39.312499968,1.0
5.0,-39.0,50.0,0.40606,68.55,29.03,5C,2020-06-23 19:50:30.156250112,0.0
-21.0,-4.0,76.0,0.344574,86.78,28.93,5C,2020-06-23 19:21:43.781250048,0.0
-35.0,-13.0,127.0,5.764334,110.27,36.21,5C,2020-04-14 22:57:15.437499904,1.0
-53.0,-8.0,-37.0,0.220349,80.9,30.71,5C,2020-05-08 22:21:11.687500032,1.0
-37.0,-36.0,38.0,0.436802,75.28,28.51,5C,2020-06-23 20:53:18.218749952,0.0
19.0,61.0,7.0,0.276684,68.6,28.83,5C,2020-06-23 20:04:19.249999872,0.0
-27.0,2.0,57.0,0.285651,66.08,28.81,5C,2020-06-23 19:44:38.968750080,0.0
-50.0,-36.0,-13.0,0.146045,77.92,30.57,5C,2020-05-08 22:17:17.593750016,1.0
-63.0,12.0,-7.0,0.276684,70.23,29.05,5C,2020-06-23 19:19:43.437499904,0.0
-64.0,-6.0,0.0,0.357384,66.02,28.57,5C,2020-06-23 20:28:53.875000064,0.0
18.0,60.0,11.0,0.275403,65.37,28.87,5C,2020-06-23 20:04:55.156250112,0.0
-62.0,-6.0,20.0,2.966704,91.27,34.65,15,2020-07-22 21:13:40.562500096,2.0
-39.0,5.0,49.0,2.084079,78.27,32.27,15,2020-07-31 20:04:09.624999936,2.0
-63.0,-4.0,15.0,0.290775,97.93,28.51,5C,2020-06-23 20:16:47.937499904,0.0
-46.0,8.0,44.0,0.128102,78.07,29.29,5C,2020-06-24 15:01:01.718749952,2.0
-62.0,17.0,-10.0,0.21648,79.9,28.83,5C,2020-06-23 18:54:14.468750080,0.0
-12.0,-3.0,62.0,0.440645,70.68,29.21,5C,2020-06-23 19:20:14.687500032,0.0
-61.0,13.0,127.0,9.843961,103.45,35.0,5C,2020-04-14 22:52:01.906249984,1.0
-55.0,6.0,-33.0,0.170643,107.1,29.37,5C,2020-06-24 14:26:06.875000064,2.0
-35.0,-52.0,-7.0,0.294617,67.1,28.49,5C,2020-06-23 21:01:28.968750080,0.0
-5.0,-23.0,59.0,0.145022,109.73,30.21,5C,2020-06-24 14:07:53.750000128,2.0
-61.0,28.0,0.0,0.358708,78.63,30.83,5C,2020-05-08 22:25:55.781250048,1.0
-55.0,35.0,-10.0,0.376643,87.02,30.67,5C,2020-05-08 22:22:22.156250112,1.0
-44.0,-2.0,46.0,0.519206,81.45,32.37,15,2020-07-21 16:32:11.249999872,2.0
-64.0,1.0,-10.0,0.07558,82.25,29.37,5C,2020-06-24 14:57:04.437499904,2.0
-34.0,-5.0,55.0,0.315113,82.22,29.11,5C,2020-06-23 19:52:32.843749888,0.0
-40.0,3.0,50.0,0.633244,72.45,31.95,15,2020-07-21 16:43:21.562500096,2.0
-53.0,36.0,-1.0,0.422763,79.18,30.81,5C,2020-05-08 22:25:47.312499968,1.0
1.0,63.0,9.0,0.090953,85.8,29.85,5C,2020-06-24 14:49:10.156250112,2.0
-12.0,0.0,62.0,0.343293,64.58,28.99,5C,2020-06-23 19:01:22.437499904,0.0
-13.0,56.0,27.0,5.929386,79.58,34.15,15,2020-07-08 13:40:58.843749888,2.0
59.0,-8.0,127.0,17.305265,92.73,36.5,5C,2020-04-14 22:44:10.781250048,1.0
-60.0,25.0,2.0,5.210262,86.2,30.65,15,2020-07-28 18:50:47.281250048,2.0
-22.0,-43.0,127.0,22.300571,81.3,36.5,5C,2020-04-14 22:31:13.968750080,1.0
-21.0,-44.0,127.0,19.987679,89.03,36.53,5C,2020-04-14 22:42:48.593750016,1.0
-43.0,30.0,38.0,0.185759,79.18,31.07,5C,2020-05-08 22:30:16.906249984,1.0
-57.0,16.0,-32.0,8.440734,96.18,32.03,15,2020-07-24 13:11:28.406249984,2.0
-48.0,-41.0,-19.0,4.782253,80.47,33.0,15,2020-07-08 13:51:07.093750016,2.0
-60.0,16.0,19.0,0.184734,100.33,30.35,5C,2020-06-24 14:11:47.781250048,2.0
-65.0,12.0,0.0,0.185759,82.58,30.65,5C,2020-05-08 22:17:51.718749952,1.0
-30.0,2.0,56.0,0.293336,74.72,28.97,5C,2020-06-23 18:58:17.000000000,0.0
-39.0,-40.0,37.0,3.454214,82.02,34.13,15,2020-07-22 21:18:02.656250112,2.0
-35.0,-7.0,53.0,1.922515,86.28,35.03,15,2020-07-22 21:00:58.718749952,2.0
-35.0,-13.0,127.0,5.725903,108.0,36.09,5C,2020-04-14 22:57:47.156250112,1.0
-56.0,17.0,-25.0,0.508955,88.88,32.31,15,2020-07-21 16:30:58.812499968,2.0
-61.0,5.0,20.0,0.330484,71.75,29.03,5C,2020-06-23 17:55:35.062500096,1.0
-62.0,-4.0,16.0,3.839911,69.3,31.71,15,2020-07-08 14:10:44.187500032,2.0
-35.0,2.0,53.0,0.308708,87.05,28.57,5C,2020-06-23 18:49:03.375000064,0.0
-23.0,4.0,59.0,0.381722,87.85,28.47,5C,2020-06-23 20:24:13.187500032,0.0
1.0,-66.0,17.0,0.384284,82.22,28.57,5C,2020-06-23 20:48:02.062500096,0.0
-9.0,-9.0,66.0,0.420201,96.28,30.79,5C,2020-05-08 22:24:36.875000064,1.0
-35.0,-66.0,37.0,0.15399,116.02,30.11,5C,2020-06-24 14:13:26.906249984,2.0
18.0,60.0,10.0,0.307427,72.63,29.25,5C,2020-06-23 18:04:41.937499904,1.0
-16.0,-5.0,61.0,0.348417,69.67,28.41,5C,2020-06-23 20:15:07.531249920,0.0
-55.0,31.0,-16.0,0.335648,79.97,30.67,5C,2020-05-08 22:22:52.562500096,1.0
-14.0,-61.0,1.0,0.153732,72.38,30.49,5C,2020-05-08 22:16:16.062500096,1.0
-61.0,11.0,127.0,9.773505,107.65,34.97,5C,2020-04-14 22:52:07.218749952,1.0
-22.0,-44.0,127.0,21.977753,82.03,36.49,5C,2020-04-14 22:31:07.062500096,1.0
8.0,43.0,17.0,3.205651,97.32,33.73,15,2020-07-22 21:30:28.000000000,2.0
-63.0,6.0,13.0,0.340731,76.92,28.69,5C,2020-06-23 20:41:07.343749888,0.0
-26.0,25.0,58.0,0.272841,71.4,29.09,5C,2020-06-23 18:07:27.906249984,1.0
-89.0,17.0,11.0,2.918016,77.08,34.33,15,2020-07-22 20:36:48.343749888,2.0
-27.0,-21.0,53.0,4.204375,89.63,34.27,15,2020-07-22 20:45:07.906249984,2.0
-28.0,2.0,57.0,0.429117,80.1,28.69,5C,2020-06-23 20:42:34.249999872,0.0
-38.0,-6.0,51.0,0.289494,74.07,28.85,5C,2020-06-23 19:59:22.875000064,0.0
-42.0,27.0,40.0,0.184478,78.22,31.15,5C,2020-05-08 22:30:34.500000000,1.0
-64.0,8.0,-4.0,0.275403,105.88,28.57,5C,2020-06-23 20:17:48.687500032,0.0
-31.0,-1.0,-46.0,0.480766,83.95,32.73,15,2020-07-21 16:19:32.812499968,2.0
-48.0,-39.0,10.0,3.06215,103.5,33.65,15,2020-07-22 21:30:50.812499968,2.0
3.0,-64.0,5.0,0.254939,89.8,30.37,5C,2020-05-08 22:13:54.656250112,1.0
51.0,-31.0,127.0,15.666778,103.67,35.73,5C,2020-04-14 22:46:42.406249984,1.0
-61.0,-22.0,3.0,8.48046,95.17,32.03,15,2020-07-24 13:11:11.281250048,2.0
-59.0,24.0,2.0,0.187041,93.18,30.35,5C,2020-05-08 22:15:04.406249984,1.0
-22.0,-44.0,127.0,20.011366,78.98,36.53,5C,2020-04-14 22:42:09.968750080,1.0
-27.0,15.0,56.0,0.374036,90.92,29.31,5C,2020-06-23 19:40:03.031249920,0.0
-48.0,8.0,41.0,0.58071,83.2,32.03,15,2020-07-21 16:39:33.437499904,2.0
-31.0,-3.0,56.0,0.311307,75.77,30.35,5C,2020-05-08 22:11:26.375000064,1.0
-64.0,-2.0,9.0,0.263875,75.38,28.73,5C,2020-06-23 18:31:55.750000128,0.0
-5.0,64.0,5.0,0.297179,74.47,29.19,5C,2020-06-23 18:05:30.218749952,1.0
-62.0,13.0,7.0,0.225446,71.47,29.15,5C,2020-06-23 18:07:19.593750016,1.0
-43.0,0.0,47.0,4.375232,64.37,34.59,15,2020-07-22 20:50:21.624999936,2.0
-51.0,37.0,12.0,0.427887,79.73,30.81,5C,2020-05-08 22:25:43.500000000,1.0
-8.0,-63.0,1.0,0.230598,90.0,30.65,5C,2020-05-08 22:18:34.312499968,1.0
